Call_ID,Timestamp,Agent_ID,Team,Supervisor_ID,IVR_Path,Duration,Resolved,Transferred,Customer_Utterance,Customer_ID,Sentiment,Escalation,Bot_Failure_Reason
C1506,2025-04-25 06:42:39.120869,A105,Team_3,S12,Start>TechSupport>Agent,99,True,True,I need help with my bill,CUST1003,negative,True,
C1507,2025-04-27 18:12:02.623154,A128,Team_4,S13,Start>TechSupport>Agent,333,False,True,Where is my refund?,CUST9619,positive,False,
C1508,2025-04-08 22:11:10.014977,A102,Team_4,S14,Start>Account>Agent,221,True,True,Can I cancel my service?,CUST4666,neutral,True,
C1509,2025-04-30 21:07:02.826495,A127,Team_3,S11,Start>Sales,889,False,False,I want to talk to a human,CUST9337,positive,False,ambiguous_query
C1510,2025-04-20 20:40:14.920594,A125,Team_2,S12,Start>Account,275,True,False,Can I cancel my service?,CUST3436,neutral,True,no_match
C1511,2025-04-02 12:30:17.650241,A101,Team_5,S10,Start>Billing,170,False,False,What is this extra charge?,CUST3446,neutral,False,complex_request
C1512,2025-04-10 16:16:45.736472,A122,Team_3,S14,Start>TechSupport,795,False,False,How do I change my plan?,CUST7715,positive,False,no_input
C1513,2025-04-20 07:34:48.542779,A128,Team_4,S10,Start>Account,220,False,False,I want to update my account details,CUST6653,positive,True,complex_request
C1514,2025-04-27 11:31:53.097287,A112,Team_2,S13,Start>Sales,734,False,False,I want to talk to a human,CUST8366,positive,False,ambiguous_query
C1515,2025-04-16 13:23:15.175925,A121,Team_3,S14,Start>Billing,67,True,False,I can't log in,CUST7812,positive,False,no_input
C1516,2025-04-19 06:47:59.127237,A101,Team_2,S11,Start>Agent,678,False,True,I can't log in,CUST4313,neutral,False,
C1517,2025-04-22 15:12:43.122637,A124,Team_1,S12,Start>Account,879,False,False,I want to talk to a human,CUST1044,positive,True,no_input
C1518,2025-04-29 12:38:53.053297,A104,Team_3,S14,Start>Account>Agent,603,False,True,My service is down,CUST4222,neutral,True,
C1519,2025-04-05 03:34:19.458651,A123,Team_5,S14,Start>Account>Agent,611,False,True,I need help with my bill,CUST5661,positive,False,
C1520,2025-04-07 12:04:00.316819,A115,Team_4,S13,Start>TechSupport,382,True,False,Can I cancel my service?,CUST5336,positive,True,no_input
C1521,2025-04-27 21:50:53.700926,A121,Team_5,S12,Start>Sales>Agent,331,True,True,My service is down,CUST4755,positive,False,
C1522,2025-04-03 08:33:55.363348,A112,Team_1,S13,Start>Billing>Agent,137,False,True,My service is down,CUST9954,negative,True,
C1523,2025-04-26 14:28:58.628167,A124,Team_5,S10,Start>Sales,654,True,False,My service is down,CUST5711,neutral,True,ambiguous_query
C1524,2025-04-14 07:07:42.435152,A117,Team_3,S11,Start>Agent,731,True,True,I need help with my bill,CUST8036,positive,True,
C1525,2025-04-07 23:06:19.503335,A100,Team_1,S11,Start>Account>Agent,233,False,True,I can't log in,CUST7808,positive,False,
C1526,2025-04-20 15:25:11.138782,A123,Team_2,S12,Start>TechSupport>Agent,843,False,True,I can't log in,CUST9885,neutral,True,
C1527,2025-04-11 15:44:45.106136,A104,Team_1,S10,Start>TechSupport,127,False,False,What is this extra charge?,CUST2857,neutral,False,no_match
C1528,2025-04-03 13:53:49.530869,A116,Team_5,S13,Start>Agent,185,False,True,Where is my refund?,CUST5559,neutral,False,
C1529,2025-04-06 11:02:50.507488,A111,Team_2,S13,Start>TechSupport,618,False,False,I need help with my bill,CUST2415,negative,True,no_input
C1530,2025-04-30 14:59:03.684750,A110,Team_2,S14,Start>Agent,258,False,True,I want to talk to a human,CUST1488,positive,False,
C1531,2025-04-26 13:48:45.790700,A103,Team_5,S13,Start>TechSupport,231,True,False,Where is my refund?,CUST8920,neutral,True,no_input
C1532,2025-04-22 18:23:10.480680,A126,Team_4,S14,Start>Sales,456,False,False,I want to talk to a human,CUST4262,negative,True,ambiguous_query
C1533,2025-04-06 18:17:33.313756,A106,Team_1,S14,Start>Account,77,False,False,I want to talk to a human,CUST7808,neutral,True,complex_request
C1534,2025-04-27 04:06:00.857376,A127,Team_4,S10,Start>Billing,158,True,False,Where is my refund?,CUST3224,neutral,False,no_match
C1535,2025-04-26 00:33:43.776509,A119,Team_1,S12,Start>TechSupport,379,False,False,I can't log in,CUST1637,negative,True,complex_request
C1536,2025-04-23 03:25:58.077681,A121,Team_2,S12,Start>Sales>Agent,216,False,True,I want to talk to a human,CUST7750,negative,False,
C1537,2025-04-30 09:46:31.231078,A115,Team_3,S12,Start>Sales>Agent,83,True,True,I can't log in,CUST6369,positive,True,
C1538,2025-04-19 05:25:04.068691,A129,Team_5,S14,Start>TechSupport>Agent,431,True,True,My internet isn’t working,CUST5328,neutral,False,
C1539,2025-04-29 15:24:15.050231,A105,Team_5,S11,Start>TechSupport>Agent,297,True,True,I can't log in,CUST6103,negative,True,
C1540,2025-04-30 23:32:02.193856,A129,Team_5,S12,Start>TechSupport>Agent,473,True,True,I can't log in,CUST7884,positive,False,
C1541,2025-04-09 17:20:44.295377,A123,Team_1,S11,Start>TechSupport>Agent,156,True,True,My internet isn’t working,CUST8814,positive,False,
C1542,2025-04-21 16:58:00.240844,A117,Team_1,S12,Start>Billing,665,True,False,My internet isn’t working,CUST6473,positive,True,no_match
C1543,2025-04-17 19:09:56.521080,A115,Team_2,S11,Start>Billing,815,True,False,How do I change my plan?,CUST1086,neutral,False,
C1544,2025-04-17 14:45:56.898855,A125,Team_2,S13,Start>Agent,303,True,True,How do I change my plan?,CUST4457,neutral,False,
C1545,2025-04-16 17:55:27.084183,A126,Team_5,S12,Start>Account,199,False,False,Where is my refund?,CUST7742,negative,False,complex_request
C1546,2025-04-17 13:10:15.803408,A107,Team_5,S10,Start>Sales>Agent,321,False,True,I need help with my bill,CUST2877,neutral,True,
C1547,2025-04-13 14:15:41.042006,A122,Team_2,S14,Start>Billing,893,True,False,I want to update my account details,CUST3170,neutral,True,no_input
C1548,2025-04-18 19:38:31.478881,A123,Team_1,S10,Start>Sales>Agent,196,True,True,I can't log in,CUST2845,neutral,True,
C1549,2025-04-24 00:31:53.578335,A126,Team_1,S13,Start>TechSupport>Agent,409,True,True,Can I cancel my service?,CUST3365,positive,True,
C1550,2025-04-21 08:25:59.597634,A110,Team_4,S13,Start>Agent,756,False,True,Can I cancel my service?,CUST4302,negative,True,
C1551,2025-04-13 09:56:43.567938,A112,Team_3,S11,Start>TechSupport,561,False,False,I can't log in,CUST8167,positive,True,ambiguous_query
C1552,2025-04-17 03:42:53.686595,A114,Team_2,S10,Start>Billing>Agent,826,False,True,My service is down,CUST5736,positive,True,
C1553,2025-04-21 13:43:23.683903,A104,Team_3,S12,Start>Billing,496,True,False,Can I cancel my service?,CUST9676,positive,False,complex_request
C1554,2025-04-03 23:51:41.751243,A109,Team_2,S13,Start>TechSupport,764,False,False,Can I cancel my service?,CUST7399,positive,False,no_input
C1555,2025-04-16 19:14:41.356241,A114,Team_2,S10,Start>TechSupport,720,False,False,How do I change my plan?,CUST4586,negative,True,no_match
C1556,2025-04-24 20:22:42.779023,A108,Team_3,S14,Start>Account>Agent,766,True,True,I can't log in,CUST9462,neutral,False,
C1557,2025-04-11 07:08:35.984411,A102,Team_5,S10,Start>TechSupport,349,False,False,I want to update my account details,CUST9682,negative,False,
C1558,2025-04-08 03:16:15.796958,A100,Team_2,S10,Start>Account,846,False,False,Where is my refund?,CUST6591,positive,True,no_input
C1559,2025-04-26 09:04:10.559000,A103,Team_3,S13,Start>Account>Agent,772,False,True,Where is my refund?,CUST4268,neutral,False,
C1560,2025-04-17 23:24:58.146128,A112,Team_4,S14,Start>TechSupport,310,False,False,I need help with my bill,CUST6507,positive,True,
C1561,2025-04-06 08:50:09.282088,A110,Team_4,S11,Start>Sales>Agent,635,True,True,My internet isn’t working,CUST2690,neutral,True,
C1562,2025-04-15 08:36:06.271008,A113,Team_1,S11,Start>Sales,482,True,False,My internet isn’t working,CUST9987,neutral,True,no_input
C1563,2025-04-26 05:14:32.933483,A123,Team_2,S11,Start>Account,159,True,False,I can't log in,CUST1191,negative,False,no_match
C1564,2025-04-27 00:51:44.340620,A108,Team_5,S13,Start>TechSupport,155,False,False,I want to update my account details,CUST2946,positive,False,
C1565,2025-04-18 06:33:58.817065,A117,Team_2,S10,Start>Sales,765,False,False,My service is down,CUST3736,neutral,True,ambiguous_query
C1566,2025-04-09 15:58:24.246065,A126,Team_2,S13,Start>Account,162,True,False,My service is down,CUST4757,negative,False,no_match
C1567,2025-04-06 05:48:07.833668,A113,Team_3,S12,Start>Sales,629,True,False,I need help with my bill,CUST2597,negative,True,complex_request
C1568,2025-04-08 16:18:00.880083,A106,Team_2,S11,Start>TechSupport,815,True,False,What is this extra charge?,CUST4208,negative,True,no_input
C1569,2025-04-08 18:49:17.691398,A109,Team_4,S10,Start>Sales,291,True,False,I need help with my bill,CUST2931,neutral,True,complex_request
C1570,2025-04-09 20:01:15.749618,A120,Team_3,S13,Start>Billing,764,True,False,What is this extra charge?,CUST8761,positive,True,complex_request
C1571,2025-04-11 23:59:35.682731,A101,Team_5,S11,Start>Sales>Agent,171,True,True,What is this extra charge?,CUST4469,positive,False,
C1572,2025-04-24 13:11:44.800602,A113,Team_2,S11,Start>Account>Agent,790,False,True,Can I cancel my service?,CUST3578,negative,True,
C1573,2025-04-30 09:04:28.019531,A113,Team_2,S14,Start>Sales,345,False,False,I can't log in,CUST4508,negative,True,no_input
C1574,2025-04-06 16:17:37.562254,A112,Team_3,S13,Start>Agent,536,True,True,Where is my refund?,CUST2889,neutral,True,
C1575,2025-04-10 15:12:46.790832,A107,Team_5,S10,Start>Agent,550,False,True,Where is my refund?,CUST3215,positive,True,
C1576,2025-04-21 06:47:20.011387,A125,Team_2,S11,Start>Billing>Agent,580,True,True,I want to update my account details,CUST9831,neutral,False,
C1577,2025-04-29 13:00:47.638208,A108,Team_3,S12,Start>Agent,199,True,True,I need help with my bill,CUST8007,neutral,True,
C1578,2025-04-09 05:01:03.931277,A125,Team_2,S10,Start>Agent,211,False,True,My internet isn’t working,CUST7916,neutral,True,
C1579,2025-04-18 14:10:58.933091,A114,Team_2,S12,Start>Account,90,True,False,I need help with my bill,CUST1447,neutral,True,no_match
C1580,2025-04-05 23:12:30.225915,A102,Team_3,S11,Start>TechSupport>Agent,144,True,True,Can I cancel my service?,CUST2609,neutral,False,
C1581,2025-04-15 21:08:09.968657,A125,Team_5,S10,Start>Billing,421,False,False,How do I change my plan?,CUST2886,neutral,False,complex_request
C1582,2025-04-03 13:21:41.890516,A108,Team_2,S10,Start>Agent,892,True,True,Where is my refund?,CUST9847,neutral,False,
C1583,2025-04-02 10:13:07.396404,A104,Team_2,S12,Start>Agent,696,True,True,I want to talk to a human,CUST7216,neutral,False,
C1584,2025-04-17 19:05:56.477302,A100,Team_1,S14,Start>Billing>Agent,62,False,True,I want to update my account details,CUST7191,positive,False,
C1585,2025-04-09 14:20:02.936767,A111,Team_5,S12,Start>Agent,213,False,True,How do I change my plan?,CUST3014,positive,True,
C1586,2025-04-06 04:24:07.154332,A116,Team_2,S12,Start>Account,737,True,False,I want to talk to a human,CUST6081,negative,False,no_match
C1587,2025-04-20 10:42:05.044379,A117,Team_1,S13,Start>Billing>Agent,476,True,True,I want to update my account details,CUST7720,neutral,False,
C1588,2025-04-10 21:20:37.057829,A125,Team_1,S14,Start>Agent,249,True,True,My internet isn’t working,CUST1994,positive,True,
C1589,2025-04-16 03:30:02.407647,A127,Team_4,S12,Start>Agent,187,True,True,I can't log in,CUST5237,negative,True,
C1590,2025-04-20 22:38:58.025947,A115,Team_2,S14,Start>TechSupport,447,True,False,My service is down,CUST2051,positive,True,no_input
C1591,2025-04-18 20:35:20.421798,A121,Team_1,S11,Start>Sales>Agent,693,False,True,What is this extra charge?,CUST9547,neutral,False,
C1592,2025-04-12 07:39:16.307566,A109,Team_2,S10,Start>TechSupport,489,True,False,I want to talk to a human,CUST9656,neutral,True,complex_request
C1593,2025-04-08 23:15:04.019214,A124,Team_3,S10,Start>Sales,101,False,False,I can't log in,CUST7387,positive,False,complex_request
C1594,2025-04-24 16:31:52.619061,A127,Team_1,S11,Start>Sales>Agent,867,True,True,I want to talk to a human,CUST6569,neutral,True,
C1595,2025-04-21 12:34:04.247631,A106,Team_1,S10,Start>Sales,446,False,False,How do I change my plan?,CUST5584,negative,True,no_input
C1596,2025-04-08 09:01:51.136582,A123,Team_1,S12,Start>TechSupport,629,True,False,I can't log in,CUST6432,neutral,True,ambiguous_query
C1597,2025-04-05 20:14:56.723979,A119,Team_1,S12,Start>Billing>Agent,356,True,True,I can't log in,CUST4912,positive,True,
C1598,2025-04-09 16:30:52.536695,A124,Team_3,S11,Start>Agent,323,False,True,My internet isn’t working,CUST7467,neutral,True,
C1599,2025-04-14 10:55:38.792221,A102,Team_1,S14,Start>Sales,598,False,False,My internet isn’t working,CUST9919,positive,True,no_input
C1600,2025-04-08 03:22:03.311827,A118,Team_1,S11,Start>Sales,281,True,False,How do I change my plan?,CUST6292,negative,True,ambiguous_query
C1601,2025-04-05 08:37:20.739079,A127,Team_1,S10,Start>TechSupport>Agent,828,False,True,I want to talk to a human,CUST7378,positive,False,
C1602,2025-04-03 15:12:47.164638,A100,Team_2,S11,Start>Billing>Agent,890,True,True,Where is my refund?,CUST2748,positive,False,
C1603,2025-04-01 11:22:16.938938,A117,Team_2,S14,Start>Agent,73,True,True,How do I change my plan?,CUST6469,neutral,False,
C1604,2025-04-04 03:52:35.105592,A123,Team_3,S14,Start>TechSupport>Agent,802,False,True,I need help with my bill,CUST4501,positive,False,
C1605,2025-04-15 20:03:07.236695,A128,Team_1,S10,Start>Account>Agent,678,True,True,My internet isn’t working,CUST9617,neutral,False,
C1606,2025-04-16 21:43:54.367007,A117,Team_3,S11,Start>TechSupport,466,False,False,I want to talk to a human,CUST1432,neutral,False,no_input
C1607,2025-04-17 01:38:29.810535,A105,Team_2,S11,Start>Agent,211,True,True,I want to update my account details,CUST8393,positive,False,
C1608,2025-04-09 04:24:22.870206,A102,Team_1,S12,Start>Billing>Agent,772,False,True,What is this extra charge?,CUST9514,neutral,True,
C1609,2025-04-23 04:04:01.114467,A120,Team_1,S12,Start>TechSupport,564,False,False,How do I change my plan?,CUST8133,negative,True,
C1610,2025-04-12 02:50:13.116022,A122,Team_1,S10,Start>Billing,496,True,False,I need help with my bill,CUST4161,negative,True,
C1611,2025-04-20 10:41:42.971834,A128,Team_2,S12,Start>Sales>Agent,467,True,True,I need help with my bill,CUST7328,positive,False,
C1612,2025-04-16 07:47:46.675805,A110,Team_2,S10,Start>Billing,846,True,False,I can't log in,CUST6579,positive,False,
C1613,2025-04-03 04:06:54.453869,A117,Team_2,S13,Start>TechSupport>Agent,557,False,True,How do I change my plan?,CUST3336,neutral,False,
C1614,2025-04-23 21:51:10.693638,A123,Team_1,S10,Start>TechSupport,371,True,False,My service is down,CUST8330,neutral,False,complex_request
C1615,2025-04-11 04:26:20.503033,A107,Team_4,S14,Start>Agent,199,False,True,I need help with my bill,CUST4472,positive,False,
C1616,2025-04-19 02:31:56.636251,A101,Team_1,S12,Start>Sales,767,True,False,Where is my refund?,CUST1778,neutral,True,complex_request
C1617,2025-04-22 18:14:06.806948,A109,Team_5,S11,Start>Billing>Agent,791,False,True,I can't log in,CUST3713,neutral,False,
C1618,2025-04-23 06:44:23.718841,A127,Team_3,S14,Start>Sales,151,False,False,What is this extra charge?,CUST9769,neutral,False,
C1619,2025-04-16 07:13:34.842445,A107,Team_2,S12,Start>TechSupport>Agent,361,True,True,My service is down,CUST6072,neutral,True,
C1620,2025-04-05 22:18:16.803795,A128,Team_2,S10,Start>Billing,859,True,False,I can't log in,CUST3314,neutral,False,ambiguous_query
C1621,2025-04-21 06:24:11.878409,A118,Team_5,S10,Start>Sales>Agent,697,True,True,My service is down,CUST8749,positive,True,
C1622,2025-04-30 16:18:56.784101,A124,Team_4,S10,Start>Sales,238,True,False,I can't log in,CUST4737,neutral,True,complex_request
C1623,2025-04-28 04:27:04.027131,A121,Team_5,S12,Start>TechSupport,592,True,False,My service is down,CUST1286,negative,False,no_match
C1624,2025-04-01 11:08:04.242900,A128,Team_3,S13,Start>TechSupport>Agent,205,False,True,I want to talk to a human,CUST1490,neutral,True,
C1625,2025-04-15 10:39:22.299518,A118,Team_3,S14,Start>Billing,504,False,False,My internet isn’t working,CUST7265,neutral,False,ambiguous_query
C1626,2025-04-14 03:13:16.007928,A120,Team_1,S11,Start>Billing>Agent,635,False,True,How do I change my plan?,CUST2609,neutral,True,
C1627,2025-04-02 11:15:59.128509,A125,Team_5,S12,Start>Account,828,True,False,I can't log in,CUST4146,neutral,False,
C1628,2025-04-10 23:14:12.793946,A104,Team_2,S14,Start>Account>Agent,581,False,True,I need help with my bill,CUST1482,negative,True,
C1629,2025-04-28 05:04:24.334203,A124,Team_2,S10,Start>Billing>Agent,743,False,True,Where is my refund?,CUST7400,negative,False,
C1630,2025-04-25 07:36:39.369727,A101,Team_1,S13,Start>Agent,266,True,True,My internet isn’t working,CUST4167,negative,False,
C1631,2025-04-11 19:08:14.500611,A101,Team_1,S13,Start>Agent,117,False,True,My internet isn’t working,CUST5801,neutral,True,
C1632,2025-04-07 17:54:22.314440,A101,Team_4,S13,Start>Billing,704,True,False,Where is my refund?,CUST8263,neutral,True,no_match
C1633,2025-04-13 07:35:02.417283,A123,Team_3,S11,Start>Account>Agent,336,True,True,Can I cancel my service?,CUST8219,neutral,False,
C1634,2025-04-03 09:58:44.122746,A105,Team_1,S13,Start>Billing,803,False,False,How do I change my plan?,CUST3130,neutral,False,no_match
C1635,2025-04-08 13:13:00.012743,A117,Team_1,S13,Start>Sales,453,True,False,What is this extra charge?,CUST2094,neutral,False,no_match
C1636,2025-04-08 23:57:20.750877,A112,Team_5,S14,Start>Account>Agent,128,True,True,I want to update my account details,CUST4320,neutral,True,
C1637,2025-04-18 12:35:48.611974,A129,Team_3,S12,Start>Billing,267,False,False,How do I change my plan?,CUST2781,neutral,True,ambiguous_query
C1638,2025-04-13 09:54:35.947273,A100,Team_2,S11,Start>TechSupport>Agent,140,True,True,I need help with my bill,CUST7223,positive,False,
C1639,2025-04-21 12:42:27.399898,A126,Team_5,S12,Start>Billing,538,False,False,My service is down,CUST6651,positive,True,no_input
C1640,2025-04-25 13:21:55.395807,A114,Team_1,S14,Start>Account>Agent,374,False,True,Where is my refund?,CUST1805,neutral,True,
C1641,2025-04-25 20:40:13.756165,A101,Team_2,S13,Start>Account>Agent,582,True,True,My internet isn’t working,CUST8064,positive,True,
C1642,2025-04-18 05:29:34.375135,A114,Team_2,S12,Start>TechSupport>Agent,467,False,True,My service is down,CUST2774,negative,False,
C1643,2025-04-27 12:24:39.641338,A121,Team_5,S11,Start>Billing,136,True,False,What is this extra charge?,CUST2511,negative,True,no_match
C1644,2025-04-22 00:31:48.562087,A120,Team_2,S12,Start>Agent,489,True,True,Where is my refund?,CUST9947,positive,False,
C1645,2025-04-19 19:07:49.355957,A107,Team_4,S11,Start>Agent,308,True,True,My service is down,CUST3903,neutral,False,
C1646,2025-04-26 04:54:25.511158,A100,Team_3,S11,Start>Sales,816,True,False,Can I cancel my service?,CUST9922,neutral,False,ambiguous_query
C1647,2025-04-17 12:32:46.263348,A121,Team_1,S13,Start>Sales,776,True,False,How do I change my plan?,CUST9134,positive,False,
C1648,2025-04-21 10:14:13.862790,A124,Team_2,S10,Start>Account,842,True,False,How do I change my plan?,CUST9857,positive,True,no_input
C1649,2025-04-14 04:55:11.121382,A107,Team_3,S12,Start>Billing,148,False,False,I want to talk to a human,CUST1243,neutral,False,no_match
C1650,2025-04-13 08:59:02.413215,A121,Team_3,S13,Start>Billing,810,True,False,My service is down,CUST3854,positive,True,complex_request
C1651,2025-04-06 11:24:59.108309,A118,Team_4,S13,Start>Billing>Agent,630,False,True,I want to update my account details,CUST8044,neutral,False,
C1652,2025-04-11 17:48:54.989932,A105,Team_2,S10,Start>Account,877,True,False,Where is my refund?,CUST4765,neutral,False,
C1653,2025-04-25 22:07:55.573502,A122,Team_3,S14,Start>Account>Agent,723,True,True,I can't log in,CUST6533,negative,True,
C1654,2025-04-02 07:45:47.849763,A109,Team_3,S13,Start>Agent,579,False,True,I need help with my bill,CUST8231,positive,True,
C1655,2025-04-18 09:43:26.554118,A128,Team_5,S13,Start>Sales,459,False,False,I want to update my account details,CUST9835,neutral,True,no_match
C1656,2025-04-11 02:08:12.036094,A129,Team_5,S13,Start>Account>Agent,449,True,True,Where is my refund?,CUST2040,neutral,False,
C1657,2025-04-10 17:46:20.429234,A119,Team_5,S13,Start>Sales>Agent,614,True,True,Where is my refund?,CUST8151,neutral,True,
C1658,2025-04-17 03:54:53.089833,A110,Team_5,S14,Start>TechSupport,565,True,False,My service is down,CUST6214,neutral,True,ambiguous_query
C1659,2025-04-22 11:32:03.455327,A120,Team_2,S11,Start>Account,113,False,False,I need help with my bill,CUST6904,neutral,False,ambiguous_query
C1660,2025-04-08 22:31:01.120849,A123,Team_5,S12,Start>Sales,642,True,False,I need help with my bill,CUST3045,positive,True,complex_request
C1661,2025-04-26 06:37:07.091512,A127,Team_3,S12,Start>Account>Agent,246,False,True,Can I cancel my service?,CUST7456,positive,False,
C1662,2025-04-27 19:03:11.456542,A105,Team_2,S11,Start>Agent,817,False,True,How do I change my plan?,CUST4640,negative,True,
C1663,2025-04-22 06:41:58.079993,A110,Team_4,S11,Start>Account>Agent,141,False,True,What is this extra charge?,CUST9733,neutral,False,
C1664,2025-04-27 16:18:44.369479,A129,Team_3,S13,Start>Billing,649,True,False,How do I change my plan?,CUST4631,negative,True,complex_request
C1665,2025-04-02 00:11:36.638882,A116,Team_5,S12,Start>TechSupport>Agent,288,True,True,My service is down,CUST7409,positive,True,
C1666,2025-04-29 20:12:40.727169,A116,Team_3,S13,Start>Agent,392,True,True,Where is my refund?,CUST6250,neutral,False,
C1667,2025-04-27 00:27:32.698443,A107,Team_1,S11,Start>Account>Agent,703,True,True,My service is down,CUST2220,negative,True,
C1668,2025-04-16 09:18:06.323576,A119,Team_4,S11,Start>Billing>Agent,263,False,True,Where is my refund?,CUST4866,positive,True,
C1669,2025-04-14 09:33:13.897236,A126,Team_3,S11,Start>Sales>Agent,374,True,True,I want to talk to a human,CUST5811,neutral,False,
C1670,2025-04-17 16:27:12.361613,A106,Team_1,S11,Start>Billing,434,True,False,How do I change my plan?,CUST8796,neutral,True,no_input
C1671,2025-04-20 00:04:21.376725,A125,Team_4,S13,Start>Account,106,True,False,Where is my refund?,CUST5354,negative,True,no_match
C1672,2025-04-18 00:52:43.054967,A109,Team_1,S10,Start>Account,241,False,False,How do I change my plan?,CUST9670,negative,True,
C1673,2025-04-18 05:39:24.500856,A116,Team_4,S14,Start>Billing>Agent,679,True,True,Can I cancel my service?,CUST1110,positive,True,
C1674,2025-04-04 00:02:46.843381,A127,Team_5,S14,Start>Agent,845,False,True,How do I change my plan?,CUST3667,negative,False,
C1675,2025-04-13 13:41:25.293789,A113,Team_1,S12,Start>Agent,485,False,True,My service is down,CUST8245,positive,True,
C1676,2025-04-20 02:35:37.750028,A115,Team_3,S14,Start>Account,818,False,False,My service is down,CUST6562,neutral,False,complex_request
C1677,2025-04-23 04:22:56.835517,A125,Team_3,S14,Start>Account>Agent,242,True,True,I can't log in,CUST2944,negative,False,
C1678,2025-04-26 07:18:38.544721,A100,Team_2,S10,Start>Billing>Agent,103,True,True,I can't log in,CUST7103,neutral,True,
C1679,2025-04-20 06:14:02.469191,A107,Team_2,S10,Start>Account,384,True,False,I want to update my account details,CUST1091,positive,False,no_match
C1680,2025-04-20 02:05:40.475626,A116,Team_2,S13,Start>Agent,815,True,True,My internet isn’t working,CUST5651,positive,False,
C1681,2025-04-21 09:28:02.586477,A118,Team_5,S13,Start>Billing,571,True,False,How do I change my plan?,CUST8356,negative,False,complex_request
C1682,2025-04-06 00:13:50.346313,A120,Team_4,S11,Start>Billing>Agent,192,False,True,My service is down,CUST3747,negative,False,
C1683,2025-04-25 23:25:44.521585,A102,Team_5,S11,Start>Billing,784,True,False,What is this extra charge?,CUST4119,negative,True,no_input
C1684,2025-04-11 12:13:15.423244,A119,Team_2,S10,Start>Account>Agent,699,True,True,I need help with my bill,CUST7179,neutral,True,
C1685,2025-04-20 14:59:14.557966,A113,Team_3,S13,Start>Billing,268,False,False,I want to talk to a human,CUST1396,neutral,False,ambiguous_query
C1686,2025-04-02 06:49:47.667910,A116,Team_1,S13,Start>Billing,865,True,False,I want to talk to a human,CUST8865,neutral,False,complex_request
C1687,2025-04-29 02:07:16.199013,A117,Team_3,S13,Start>Billing,448,True,False,Where is my refund?,CUST1535,positive,True,
C1688,2025-04-02 09:32:11.824827,A126,Team_4,S13,Start>Agent,306,True,True,How do I change my plan?,CUST1869,neutral,True,
C1689,2025-04-23 08:53:53.139788,A103,Team_4,S11,Start>TechSupport>Agent,528,True,True,I want to update my account details,CUST8256,neutral,True,
C1690,2025-04-19 09:47:03.252572,A126,Team_1,S12,Start>Billing,236,True,False,Where is my refund?,CUST4507,neutral,True,no_match
C1691,2025-04-06 14:43:58.345993,A123,Team_4,S12,Start>TechSupport>Agent,715,False,True,I want to update my account details,CUST3357,positive,True,
C1692,2025-04-06 12:13:15.048195,A120,Team_3,S11,Start>Agent,268,False,True,My service is down,CUST6047,positive,True,
C1693,2025-04-07 07:23:23.466783,A123,Team_4,S13,Start>TechSupport,225,False,False,I can't log in,CUST5049,negative,False,complex_request
C1694,2025-04-04 17:18:29.281967,A127,Team_3,S14,Start>Sales,685,True,False,What is this extra charge?,CUST8320,neutral,False,no_match
C1695,2025-04-19 21:59:32.059185,A105,Team_5,S11,Start>Sales,131,True,False,I need help with my bill,CUST6424,positive,False,
C1696,2025-04-05 06:34:06.593083,A129,Team_4,S10,Start>TechSupport,562,False,False,What is this extra charge?,CUST9502,positive,True,no_match
C1697,2025-04-16 20:36:08.885215,A125,Team_1,S11,Start>Account,466,True,False,My service is down,CUST4087,positive,True,complex_request
C1698,2025-04-22 22:47:47.390738,A124,Team_5,S13,Start>Sales,591,False,False,I want to talk to a human,CUST4450,neutral,False,
C1699,2025-04-29 11:00:42.835820,A111,Team_2,S11,Start>Agent,463,True,True,I need help with my bill,CUST4309,positive,False,
C1700,2025-04-30 08:33:13.895001,A129,Team_4,S10,Start>Account,172,False,False,My internet isn’t working,CUST6683,negative,True,no_input
C1701,2025-04-12 08:37:49.919226,A127,Team_5,S10,Start>Billing>Agent,857,True,True,Where is my refund?,CUST3743,neutral,False,
C1702,2025-04-16 01:01:02.166463,A102,Team_3,S11,Start>Sales,343,True,False,I need help with my bill,CUST4216,negative,False,ambiguous_query
C1703,2025-04-01 16:48:38.431581,A102,Team_2,S14,Start>Sales,155,True,False,What is this extra charge?,CUST7517,positive,True,no_input
C1704,2025-04-13 21:20:49.178123,A103,Team_2,S11,Start>TechSupport>Agent,763,False,True,How do I change my plan?,CUST8644,neutral,True,
C1705,2025-04-21 02:42:08.932963,A103,Team_5,S10,Start>TechSupport>Agent,175,False,True,How do I change my plan?,CUST2712,positive,True,
C1706,2025-04-24 00:56:36.501215,A103,Team_5,S10,Start>Sales,199,False,False,My service is down,CUST8170,negative,True,
C1707,2025-04-10 11:52:57.335198,A123,Team_2,S10,Start>Account>Agent,645,True,True,How do I change my plan?,CUST7230,positive,True,
C1708,2025-04-17 19:31:01.703704,A114,Team_3,S14,Start>TechSupport>Agent,213,False,True,What is this extra charge?,CUST2645,positive,True,
C1709,2025-04-30 18:15:11.370790,A120,Team_5,S11,Start>Account,68,False,False,What is this extra charge?,CUST3459,neutral,False,no_input
C1710,2025-04-20 11:02:03.324062,A100,Team_5,S11,Start>Account,418,False,False,My internet isn’t working,CUST1020,negative,True,
